Iteration,Loss
1,9.93271541595459
2,3.9675886631011963
3,3.889166831970215
4,3.82374906539917
5,3.7328708171844482
6,3.6027629375457764
7,3.420311450958252
8,3.185652017593384
9,2.9247794151306152
10,2.673727512359619
11,2.449549436569214
12,2.2535293102264404
13,2.0841212272644043
14,1.9393784999847412
15,1.8162965774536133
16,1.7113038301467896
17,1.6210185289382935
18,1.5426185131072998
19,1.4738962650299072
20,1.413164734840393
21,1.3591324090957642
22,1.310777187347412
23,1.2672291994094849
24,1.2277320623397827
25,1.1916650533676147
26,1.1585322618484497
27,1.127935528755188
28,1.099547028541565
29,1.0730942487716675
30,1.0483558177947998
31,1.0251563787460327
32,1.0033595561981201
33,0.9828539490699768
34,0.963538408279419
35,0.945313572883606
36,0.9280825257301331
37,0.9117559194564819
38,0.8962547183036804
39,0.8815112113952637
40,0.8674672842025757
41,0.8540714383125305
42,0.8412748575210571
43,0.8290307521820068
44,0.8172961473464966
45,0.8060335516929626
46,0.7952092885971069
47,0.7847929000854492
48,0.7747533321380615
49,0.7650609612464905
50,0.7557032704353333
51,0.7466749548912048
52,0.7379584908485413
53,0.7295333743095398
54,0.7213810086250305
55,0.7134836912155151
56,0.70582515001297
57,0.6983900666236877
58,0.6911629438400269
59,0.6841316819190979
60,0.677290141582489
61,0.6706288456916809
62,0.6641347408294678
63,0.6577970385551453
64,0.6516066193580627
65,0.6455554962158203
66,0.6396350860595703
67,0.6338400840759277
68,0.6281716227531433
69,0.6226359605789185
70,0.6172354221343994
71,0.6119673848152161
72,0.6068279147148132
73,0.6018113493919373
74,0.5969147086143494
75,0.5921391248703003
76,0.5874868631362915
77,0.582955002784729
78,0.5785331130027771
79,0.5742065906524658
80,0.5699631571769714
81,0.5657995939254761
82,0.5617256164550781
83,0.557754635810852
84,0.5538917779922485
85,0.5501346588134766
86,0.5464885234832764
87,0.5429677367210388
88,0.5395783185958862
89,0.5363110899925232
90,0.5331494212150574
91,0.5300764441490173
92,0.5270783305168152
93,0.5241438150405884
94,0.5212650895118713
95,0.5184398293495178
96,0.5156742930412292
97,0.5129793286323547
98,0.5103611350059509
99,0.5078175067901611
100,0.5053419470787048
101,0.5029289126396179
102,0.5005754828453064
103,0.4982803463935852
104,0.496041476726532
105,0.4938558340072632
106,0.4917229115962982
107,0.4896429181098938
108,0.48761406540870667
109,0.48563098907470703
110,0.4836832582950592
111,0.48175811767578125
112,0.4798550307750702
113,0.47799152135849
114,0.47617650032043457
115,0.47440263628959656
116,0.4726613759994507
117,0.47094643115997314
118,0.4692562520503998
119,0.46759307384490967
120,0.46595868468284607
121,0.4643508195877075
122,0.4627649188041687
123,0.46120303869247437
124,0.4596637189388275
125,0.45814135670661926
126,0.45663323998451233
127,0.4551446735858917
128,0.45368555188179016
129,0.4522606432437897
130,0.45086878538131714
131,0.4495079517364502
132,0.44817471504211426
133,0.4468647539615631
134,0.44557419419288635
135,0.4443000853061676
136,0.4430410861968994
137,0.44179567694664
138,0.44056591391563416
139,0.4393572509288788
140,0.43817242980003357
141,0.4370078444480896
142,0.43586012721061707
143,0.4347284436225891
144,0.4336133599281311
145,0.43251514434814453
146,0.4314334988594055
147,0.4303671717643738
148,0.4293145537376404
149,0.4282740354537964
150,0.4272453486919403
151,0.4262275695800781
152,0.42521730065345764
153,0.4242096245288849
154,0.4232056736946106
155,0.42220333218574524
156,0.42119598388671875
157,0.42018410563468933
158,0.41917866468429565
159,0.41819432377815247
160,0.4172340929508209
161,0.4162926971912384
162,0.41536465287208557
163,0.4144466519355774
164,0.4135371148586273
165,0.4126351475715637
166,0.41173988580703735
167,0.41085219383239746
168,0.4099743962287903
169,0.4091089069843292
170,0.40825316309928894
171,0.4074031710624695
172,0.40655723214149475
173,0.4057175815105438
174,0.4048849046230316
175,0.40405604243278503
176,0.403226763010025
177,0.4023951292037964
178,0.40157079696655273
179,0.40076321363449097
180,0.3999682366847992
181,0.39918065071105957
182,0.3983980119228363
183,0.3976188600063324
184,0.39684221148490906
185,0.3960675001144409
186,0.39529627561569214
187,0.3945314884185791
188,0.39377427101135254
189,0.39302393794059753
190,0.3922787308692932
191,0.3915371298789978
192,0.39079749584198
193,0.3900582790374756
194,0.3893182575702667
195,0.3885771930217743
196,0.38783639669418335
197,0.3870986998081207
198,0.386367529630661
199,0.38564446568489075
200,0.38492920994758606
201,0.3842199742794037
202,0.3835151493549347
203,0.3828139007091522
204,0.3821156919002533
205,0.3814198672771454
206,0.3807259202003479
207,0.3800342381000519
208,0.37934762239456177
209,0.3786667287349701
210,0.37799039483070374
211,0.37732067704200745
212,0.37666019797325134
213,0.37600770592689514
214,0.37536051869392395
215,0.37471750378608704
216,0.3740784823894501
217,0.3734437823295593
218,0.3728138506412506
219,0.37218940258026123
220,0.3715704679489136
221,0.37095722556114197
222,0.3703496754169464
223,0.36974799633026123
224,0.3691525161266327
225,0.36856332421302795
226,0.3679804503917694
227,0.36740371584892273
228,0.3668326437473297
229,0.36626678705215454
230,0.3657057583332062
231,0.36514896154403687
232,0.36459559202194214
233,0.364044725894928
234,0.363495409488678
235,0.362947016954422
236,0.3623994290828705
237,0.3618529140949249
238,0.36130741238594055
239,0.3607618808746338
240,0.3602152466773987
241,0.35966700315475464
242,0.35911816358566284
243,0.35857027769088745
244,0.3580264449119568
245,0.35748937726020813
246,0.35696113109588623
247,0.35644274950027466
248,0.3559335470199585
249,0.3554326593875885
250,0.3549385070800781
251,0.3544495701789856
252,0.3539641201496124
253,0.35348013043403625
254,0.3529954254627228
255,0.3525080680847168
256,0.35201725363731384
257,0.3515230715274811
258,0.3510262966156006
259,0.35052746534347534
260,0.35002633929252625
261,0.3495235741138458
262,0.34902074933052063
263,0.3485201895236969
264,0.34802374243736267
265,0.34753164649009705
266,0.3470430076122284
267,0.3465566337108612
268,0.34607189893722534
269,0.3455888628959656
270,0.3451083302497864
271,0.34463125467300415
272,0.34415802359580994
273,0.3436885178089142
274,0.3432224690914154
275,0.34275946021080017
276,0.3422990143299103
277,0.34184011816978455
278,0.3413819968700409
279,0.34092432260513306
280,0.3404676914215088
281,0.34001508355140686
282,0.3395698368549347
283,0.3391329348087311
284,0.3387027084827423
285,0.33827659487724304
286,0.3378531336784363
287,0.3374321162700653
288,0.33701425790786743
289,0.3365993797779083
290,0.3361867368221283
291,0.33577650785446167
292,0.33537018299102783
293,0.3349696099758148
294,0.334574431180954
295,0.33418363332748413
296,0.3337952196598053
297,0.333407998085022
298,0.3330208957195282
299,0.33263257145881653
300,0.3322414457798004
301,0.33184584975242615
302,0.33144548535346985
303,0.33104208111763
304,0.33063894510269165
305,0.33023807406425476
306,0.3298395872116089
307,0.32944387197494507
308,0.3290514647960663
309,0.3286629021167755
310,0.32827889919281006
311,0.3279000520706177
312,0.32752665877342224
313,0.3271588683128357
314,0.32679587602615356
315,0.3264367878437042
316,0.32607969641685486
317,0.3257213532924652
318,0.3253559470176697
319,0.32497671246528625
320,0.32458770275115967
321,0.3242088854312897
322,0.3238466680049896
323,0.3234880864620209
324,0.3231284022331238
325,0.322768896818161
326,0.32241150736808777
327,0.32205721735954285
328,0.32170575857162476
329,0.32135599851608276
330,0.32100656628608704
