Iteration,Loss
1,26.562957763671875
2,21.92889976501465
3,21.167259216308594
4,21.129283905029297
5,21.08360481262207
6,21.048358917236328
7,21.015077590942383
8,20.983051300048828
9,20.95159339904785
10,20.920392990112305
11,20.889251708984375
12,20.858049392700195
13,20.826698303222656
14,20.79511260986328
15,20.763235092163086
16,20.731016159057617
17,20.698396682739258
18,20.665340423583984
19,20.631790161132812
20,20.59770393371582
21,20.563032150268555
22,20.527732849121094
23,20.491750717163086
24,20.455041885375977
25,20.417551040649414
26,20.379226684570312
27,20.340011596679688
28,20.299850463867188
29,20.258682250976562
30,20.216442108154297
31,20.173070907592773
32,20.128488540649414
33,20.082630157470703
34,20.035415649414062
35,19.98676872253418
36,19.936601638793945
37,19.884824752807617
38,19.831350326538086
39,19.77606773376465
40,19.71888542175293
41,19.659679412841797
42,19.598337173461914
43,19.534740447998047
44,19.46875
45,19.40023422241211
46,19.32904624938965
47,19.255029678344727
48,19.178028106689453
49,19.09786605834961
50,19.014375686645508
51,18.927356719970703
52,18.836631774902344
53,18.741994857788086
54,18.64324951171875
55,18.540180206298828
56,18.43257713317871
57,18.32025146484375
58,18.20298957824707
59,18.08060646057129
60,17.952932357788086
61,17.819833755493164
62,17.68118667602539
63,17.53693389892578
64,17.387060165405273
65,17.231613159179688
66,17.070716857910156
67,16.90456771850586
68,16.73345375061035
69,16.5577449798584
70,16.377891540527344
71,16.194419860839844
72,16.007905960083008
73,15.818977355957031
74,15.628279685974121
75,15.436453819274902
76,15.244133949279785
77,15.05191421508789
78,14.86035442352295
79,14.669963836669922
80,14.481201171875
81,14.29447078704834
82,14.110133171081543
83,13.928492546081543
84,13.749804496765137
85,13.574285507202148
86,13.402104377746582
87,13.233388900756836
88,13.068231582641602
89,12.906695365905762
90,12.748809814453125
91,12.59458065032959
92,12.443992614746094
93,12.297013282775879
94,12.153595924377441
95,12.01368236541748
96,11.877202033996582
97,11.744084358215332
98,11.614246368408203
99,11.4876070022583
100,11.364078521728516
101,11.243576049804688
102,11.126008987426758
103,11.011293411254883
104,10.899340629577637
105,10.790066719055176
106,10.683385848999023
107,10.579221725463867
108,10.477496147155762
109,10.378130912780762
110,10.281055450439453
111,10.186201095581055
112,10.093500137329102
113,10.002891540527344
114,9.914311408996582
115,9.827704429626465
116,9.743013381958008
117,9.660184860229492
118,9.579166412353516
119,9.499907493591309
120,9.42236328125
121,9.34648323059082
122,9.272225379943848
123,9.19954776763916
124,9.128402709960938
125,9.058752059936523
126,8.990556716918945
127,8.923776626586914
128,8.85837173461914
129,8.79430866241455
130,8.731547355651855
131,8.670053482055664
132,8.609792709350586
133,8.55073356628418
134,8.492841720581055
135,8.436084747314453
136,8.380433082580566
137,8.325855255126953
138,8.272321701049805
139,8.219805717468262
140,8.168275833129883
141,8.11771011352539
142,8.068076133728027
143,8.019354820251465
144,7.97151517868042
145,7.924535274505615
146,7.878394603729248
147,7.833066463470459
148,7.78853178024292
149,7.744767665863037
150,7.70175313949585
151,7.659470081329346
152,7.61789608001709
153,7.577015399932861
154,7.536808490753174
155,7.497257232666016
156,7.458343982696533
157,7.420052528381348
158,7.3823676109313965
159,7.345272541046143
160,7.308751106262207
161,7.272790431976318
162,7.237375259399414
163,7.202491760253906
164,7.168125152587891
165,7.134265422821045
166,7.100898265838623
167,7.068013668060303
168,7.035600185394287
169,7.003644943237305
170,6.972137451171875
171,6.941071510314941
172,6.910434722900391
173,6.880216121673584
174,6.850410461425781
175,6.821005821228027
176,6.791995048522949
177,6.763368606567383
178,6.735118865966797
179,6.707236289978027
180,6.679714679718018
181,6.652548313140869
182,6.6257243156433105
183,6.599241733551025
184,6.5730881690979
185,6.547260761260986
186,6.521751403808594
187,6.496555328369141
188,6.471664905548096
189,6.447076797485352
190,6.422783374786377
191,6.398781776428223
192,6.375066757202148
193,6.3516316413879395
194,6.328474521636963
195,6.305588722229004
196,6.282971382141113
197,6.260617733001709
198,6.238522052764893
199,6.216679096221924
200,6.19508695602417
201,6.173738479614258
202,6.152631759643555
203,6.131760597229004
204,6.111120700836182
205,6.090708255767822
206,6.070520401000977
207,6.050551414489746
208,6.030797958374023
209,6.011258125305176
210,5.991925239562988
211,5.972799301147461
212,5.953873634338379
213,5.935146808624268
214,5.916613578796387
215,5.89827299118042
216,5.88012170791626
217,5.862156391143799
218,5.8443732261657715
219,5.826771259307861
220,5.809345245361328
221,5.7920942306518555
222,5.775014400482178
223,5.758105278015137
224,5.741361618041992
225,5.724781513214111
226,5.708364009857178
227,5.692104816436768
228,5.676003932952881
229,5.660057067871094
230,5.644261837005615
231,5.628617763519287
232,5.613123416900635
233,5.597774028778076
234,5.5825676918029785
235,5.567502975463867
236,5.552579402923584
237,5.5377936363220215
238,5.5231428146362305
239,5.508627891540527
240,5.4942450523376465
241,5.479992389678955
242,5.465867519378662
243,5.451869964599609
244,5.437998294830322
245,5.424249649047852
246,5.410623073577881
247,5.397116184234619
248,5.383729457855225
249,5.37045955657959
250,5.357304573059082
251,5.344264984130859
252,5.331336975097656
253,5.318521022796631
254,5.30581521987915
255,5.293219089508057
256,5.2807297706604
257,5.268346309661865
258,5.256069183349609
259,5.243894577026367
260,5.231823444366455
261,5.219854831695557
262,5.207985877990723
263,5.196216106414795
264,5.184543132781982
265,5.172968864440918
266,5.161489009857178
267,5.150106430053711
268,5.1388163566589355
269,5.127619743347168
270,5.116513729095459
271,5.105499744415283
272,5.094574928283691
273,5.083739757537842
274,5.072990894317627
275,5.062328338623047
276,5.051752090454102
277,5.041259765625
278,5.030851364135742
279,5.020524978637695
280,5.010280609130859
281,5.000117301940918
282,4.9900336265563965
283,4.98002815246582
284,4.970099449157715
285,4.960248947143555
286,4.950475215911865
287,4.940775394439697
288,4.931149482727051
289,4.921597957611084
290,4.912117958068848
291,4.902710437774658
292,4.893373966217041
293,4.884105205535889
294,4.874907970428467
295,4.865777015686035
296,4.856715202331543
297,4.847719192504883
298,4.838789463043213
299,4.8299241065979
300,4.821123123168945
301,4.8123860359191895
302,4.8037109375
303,4.795098781585693
304,4.786547660827637
305,4.77805757522583
306,4.769626140594482
307,4.761254787445068
308,4.752942085266113
309,4.744686126708984
310,4.736488342285156
311,4.728346347808838
312,4.720261573791504
313,4.712230682373047
314,4.7042555809021
315,4.6963348388671875
316,4.688467025756836
317,4.680653095245361
318,4.6728901863098145
319,4.6651811599731445
320,4.657521724700928
321,4.649914741516113
322,4.642358303070068
323,4.634850025177002
324,4.627392768859863
325,4.619985103607178
326,4.612624645233154
327,4.605313777923584
328,4.598048210144043
329,4.590831279754639
330,4.58366060256958
331,4.576536655426025
332,4.569457054138184
333,4.562423229217529
334,4.555434703826904
335,4.548490524291992
336,4.541590213775635
337,4.534733295440674
338,4.527919292449951
339,4.521149158477783
340,4.514420509338379
341,4.50773286819458
342,4.501089096069336
343,4.4944844245910645
344,4.487922191619873
345,4.481398582458496
346,4.474917411804199
347,4.468474388122559
348,4.462070941925049
349,4.4557061195373535
350,4.449380397796631
351,4.443094253540039
352,4.4368438720703125
353,4.430632591247559
354,4.424458980560303
355,4.41832160949707
356,4.4122209548950195
357,4.406156063079834
358,4.4001288414001465
359,4.394136428833008
360,4.388178825378418
361,4.382256507873535
362,4.376369476318359
363,4.370516777038574
364,4.3646979331970215
365,4.358912944793701
366,4.35316276550293
367,4.347445011138916
368,4.34175968170166
369,4.336108207702637
370,4.330489158630371
371,4.324902057647705
372,4.319346904754639
373,4.313823699951172
374,4.308330535888672
375,4.302870273590088
376,4.297440528869629
377,4.29203987121582
378,4.286670684814453
379,4.2813310623168945
380,4.276022911071777
381,4.270743370056152
382,4.2654924392700195
383,4.260270595550537
384,4.2550787925720215
385,4.24991512298584
386,4.244778633117676
387,4.23967170715332
388,4.234591007232666
389,4.229539394378662
390,4.224514007568359
391,4.219516754150391
392,4.2145466804504395
393,4.209602355957031
394,4.204684734344482
395,4.199793338775635
396,4.1949286460876465
397,4.190088748931885
398,4.185275077819824
399,4.180486679077148
400,4.175723552703857
401,4.170984268188477
402,4.1662702560424805
403,4.161581516265869
404,4.156916618347168
405,4.152276515960693
406,4.147660255432129
407,4.143067359924316
408,4.138498306274414
409,4.133952617645264
410,4.129431247711182
411,4.124932289123535
412,4.120456695556641
413,4.116003513336182
414,4.111572742462158
415,4.1071648597717285
416,4.102778911590576
417,4.098415374755859
418,4.094074726104736
419,4.089755058288574
420,4.085456371307373
