Iteration,Loss
1,4.50213623046875
2,1.097224473953247
3,1.0810916423797607
4,1.0666884183883667
5,1.0515520572662354
6,1.035362958908081
7,1.0177795886993408
8,0.9984663724899292
9,0.9771093130111694
10,0.953438401222229
11,0.9272591471672058
12,0.898491621017456
13,0.867211103439331
14,0.8336805105209351
15,0.7983615398406982
16,0.7618958353996277
17,0.7250466346740723
18,0.6886129379272461
19,0.6533312201499939
20,0.6197924613952637
21,0.5883914232254028
22,0.5593196153640747
23,0.5325908064842224
24,0.5080886483192444
25,0.48561713099479675
26,0.4649461507797241
27,0.44584351778030396
28,0.4280957579612732
29,0.4115179181098938
30,0.39595651626586914
31,0.38128769397735596
32,0.3674135208129883
33,0.354257196187973
34,0.3417583703994751
35,0.3298693895339966
36,0.318551629781723
37,0.3077731132507324
38,0.2975062131881714
39,0.28772616386413574
40,0.27841025590896606
41,0.2695368230342865
42,0.2610846161842346
43,0.2530330419540405
44,0.24536162614822388
45,0.2380504310131073
46,0.23107963800430298
47,0.22443020343780518
48,0.21808354556560516
49,0.21202197670936584
50,0.20622846484184265
51,0.20068708062171936
52,0.1953827142715454
53,0.19030126929283142
54,0.18542951345443726
55,0.18075522780418396
56,0.17626693844795227
57,0.1719541996717453
58,0.16780710220336914
59,0.1638166457414627
60,0.15997445583343506
61,0.15627270936965942
62,0.1527041643857956
63,0.1492622047662735
64,0.14594054222106934
65,0.1427333652973175
66,0.13963532447814941
67,0.136641263961792
68,0.13374653458595276
69,0.13094663619995117
70,0.12823742628097534
71,0.1256149709224701
72,0.12307551503181458
73,0.12061561644077301
74,0.11823192238807678
75,0.11592131108045578
76,0.11368080973625183
77,0.1115075945854187
78,0.10939895361661911
79,0.1073523759841919
80,0.10536539554595947
81,0.10343571752309799
82,0.10156112909317017
83,0.09973955154418945
84,0.0979689359664917
85,0.09624740481376648
86,0.09457311034202576
87,0.09294430911540985
88,0.09135933220386505
89,0.08981659263372421
90,0.08831456303596497
91,0.0868518203496933
92,0.08542689681053162
93,0.08403854072093964
94,0.08268539607524872
95,0.08136631548404694
96,0.08008008450269699
97,0.07882561534643173
98,0.07760181277990341
99,0.07640767097473145
100,0.07524219900369644
101,0.07410446554422379
102,0.07299354672431946
103,0.07190860062837601
104,0.07084879279136658
105,0.0698133036494255
106,0.06880141794681549
107,0.06781236827373505
108,0.06684546917676926
109,0.0659000352025032
110,0.06497542560100555
111,0.06407104432582855
112,0.06318624317646027
113,0.06232047826051712
114,0.06147318705916405
115,0.06064385175704956
116,0.059831954538822174
117,0.05903700739145279
118,0.05825851857662201
119,0.05749606341123581
120,0.056749165058135986
121,0.0560174360871315
122,0.05530043691396713
123,0.05459779128432274
124,0.05390910431742668
125,0.053234025835990906
126,0.05257217586040497
127,0.0519232451915741
128,0.05128687620162964
129,0.05066275596618652
130,0.05005057156085968
131,0.04945003241300583
132,0.0488608255982399
133,0.048282694071531296
134,0.04771534726023674
135,0.047158535569906235
136,0.04661199077963829
137,0.0460754856467247
138,0.04554875195026398
139,0.04503157362341881
140,0.04452372342348099
141,0.04402497410774231
142,0.043535128235816956
143,0.043053966015577316
144,0.04258129745721817
